CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,NORAD_KEY,JCAT,DeepCat,Satcat,Piece,Active,Type,Name,LDate,Parent,Owner,State,SDate,ExpandedStatus,DDate,ODate,Period,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,SATCAT_KEY
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,COSMOS 2440,2008-033A,EARTH,TEME,UTC,SGP4,2026-05-05T18:56:49.675776,1.0027118,0.00038182,10.503,41.4484,217.4558,329.1399,0,U,33108,999,6536,0.00000000000000,-0.00000141,0.0000000000000,42164.902,1436.106,35802.866,35770.667,PAYLOAD,LARGE,CIS,2008-06-27,TTMTR,,5176277,322220462,0 COSMOS 2440,1 33108U 08033A   26125.78946384 -.00000141  00000-0  00000-0 0  9991,2 33108  10.5030  41.4484 0003818 217.4558 329.1399  1.00271180 65369,33108,S33108,-,33108,2008-033A,P,P,Kosmos-2440,2008 Jun 26,S33111,PVO,RU,2008 Jun 27 0737,In Earth orbit,-,2026 May  3 ,    1436.102 ,   35770, ,   35802, , 10.50 , ,GEO/I,33108
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,INMARSAT 3-F1,1996-020A,EARTH,TEME,UTC,SGP4,2026-05-06T04:20:12.397920,0.99991513,0.00037441,10.5165,47.0167,345.842,204.6271,0,U,23839,999,10983,0.00000000000000,-0.00000282,0.0000000000000,42243.486,1440.122,35881.167,35849.535,PAYLOAD,LARGE,IM,1996-04-03,AFETR,,5176958,322265660,0 INMARSAT 3-F1,1 23839U 96020A   26126.18069905 -.00000282  00000-0  00000-0 0  9990,2 23839  10.5165  47.0167 0003744 345.8420 204.6271  0.99991513109833,23839,S23839,-,23839,1996-020A,P,P,INMARSAT III F-1,1996 Apr  3,S23840,INMRV,UK,1996 Apr  3 2328?,In Earth orbit,-,2026 May  5 ,    1440.116 ,   35849, ,   35881, , 10.51 , ,GEO/ID,23839
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,INMARSAT 3-F1,1996-020A,EARTH,TEME,UTC,SGP4,2026-05-06T04:20:12.397920,0.99991513,0.00037441,10.5165,47.0167,345.842,204.6271,0,U,23839,999,10983,0.00000000000000,-0.00000282,0.0000000000000,42243.486,1440.122,35881.167,35849.535,PAYLOAD,LARGE,IM,1996-04-03,AFETR,,5176958,322265660,0 INMARSAT 3-F1,1 23839U 96020A   26126.18069905 -.00000282  00000-0  00000-0 0  9990,2 23839  10.5165  47.0167 0003744 345.8420 204.6271  0.99991513109833,23839,A05782,-,23839,1996-020,C,C AM,AS4000 AKM,1996 Apr  3,S23839,INMRV,I-INM,1996 Apr  6 1024?,Attached to S23839 INMARSAT III F-1,-,-,-,-,-,-,-,-,-,-,23839
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,ASTRA 1H,1999-033A,EARTH,TEME,UTC,SGP4,2026-05-06T01:09:06.556320,0.98946313,0.00072205,10.5457,48.7435,152.2104,38.3898,0,U,25785,999,5067,0.00000000000000,-0.00000182,0.0000000000000,42540.452,1455.335,36193.033,36131.6,PAYLOAD,LARGE,SES,1999-06-18,TTMTR,,5176958,322265897,0 ASTRA 1H,1 25785U 99033A   26126.04799255 -.00000182  00000-0  00000-0 0  9991,2 25785  10.5457  48.7435 0007220 152.2104  38.3898  0.98946313 50678,25785,S25785,-,25785,1999-033A,P,P      G,Astra 1H,1999 Jun 18,S25788,SESSA,L,1999 Jun 18 0829,In Earth orbit,-,2026 May  5 ,    1455.337 ,   36131, ,   36192, , 10.54 , ,GEO/ID,25785
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,DIRECTV 1R,1999-056A,EARTH,TEME,UTC,SGP4,2026-05-06T11:40:40.257120,0.98959678,0.0004223,10.5765,48.8943,276.4706,296.7472,0,U,25937,999,9680,0.00000000000000,0.00000046,0.0000000000000,42536.621,1455.138,36176.45,36140.523,PAYLOAD,LARGE,US,1999-10-10,SEAL,,5177576,322307632,0 DIRECTV 1R,1 25937U 99056A   26126.48657705  .00000046  00000-0  00000+0 0  9993,2 25937  10.5765  48.8943 0004223 276.4706 296.7472  0.98959678 96802,25937,S25937,-,25937,1999-056A,P,P,DirecTV 1R,1999 Oct 10,S25938,DTVT,US,1999 Oct 10 0429,In Earth orbit,-,2026 May  4 ,    1455.147 ,   36140, ,   36176, , 10.57 , ,GEO/ID,25937
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,RADUGA 18,1986-007A,EARTH,TEME,UTC,SGP4,2026-05-06T09:33:45.871776,0.98814757,0.0068989,10.5865,321.4741,200.5757,173.2269,0,U,16497,999,14545,0.00000000000000,-0.00000234,0.0000000000000,42578.201,1457.272,36493.808,35906.323,PAYLOAD,LARGE,CIS,1986-01-17,TTMTR,,5177290,322300501,0 RADUGA 18,1 16497U 86007A   26126.39844759 -.00000234  00000-0  00000+0 0  9993,2 16497  10.5865 321.4741 0068989 200.5757 173.2269  0.98814757145450,16497,S16497,-,16497,1986-007A,P,P,Raduga,1986 Jan 17,S16870,VVKOV,SU,1986 Jan 17 1657?,In Earth orbit,-,2026 May  4 ,    1457.267 ,   35906, ,   36493, , 10.59 , ,GEO/ID,16497
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-05T10:20:49,18 SPCS,APSTAR 2R (TELSTAR 10),1997-062A,EARTH,TEME,UTC,SGP4,2026-05-05T04:22:38.779392,0.99210349,0.00109976,10.6331,48.1465,300.9576,237.6782,0,U,25010,999,10410,0.00000000000000,-0.00000183,0.0000000000000,42464.941,1451.461,36133.507,36040.104,PAYLOAD,LARGE,PRC,1997-10-16,XSC,,5174649,322145029,0 APSTAR 2R (TELSTAR 10),1 25010U 97062A   26125.18239328 -.00000183  00000-0  00000-0 0  9997,2 25010  10.6331  48.1465 0010998 300.9576 237.6782  0.99210349104107,25010,S25010,-,25010,1997-062A,P,P,Apstar 2R,1997 Oct 16,S25011,APT,HK,1997 Oct 16 1939,In Earth orbit,-,2026 May  5 ,    1451.461 ,   36040, ,   36133, , 10.63 , ,GEO/ID,25010
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,BSAT-2A,2001-011B,EARTH,TEME,UTC,SGP4,2026-05-06T11:18:24.041376,0.99174721,0.0003011,10.647,47.8708,234.4414,191.0767,0,U,26720,999,9156,0.00000000000000,0.00000034,0.0000000000000,42475.11,1451.983,36109.765,36084.186,PAYLOAD,LARGE,JPN,2001-03-08,FRGUI,,5177597,322307893,0 BSAT-2A,1 26720U 01011B   26126.47111159  .00000034  00000-0  00000+0 0  9992,2 26720  10.6470  47.8708 0003011 234.4414 191.0767  0.99174721 91560,26720,S26720,-,26720,2001-011B,P,P,BSAT-2a,2001 Mar  8,S26721,BSAT,J,2001 Mar  8 2327,In Earth orbit,-,2026 May  3 ,    1451.976 ,   36083, ,   36110, , 10.64 , ,GEO/ID,26720
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,BSAT-2A,2001-011B,EARTH,TEME,UTC,SGP4,2026-05-06T11:18:24.041376,0.99174721,0.0003011,10.647,47.8708,234.4414,191.0767,0,U,26720,999,9156,0.00000000000000,0.00000034,0.0000000000000,42475.11,1451.983,36109.765,36084.186,PAYLOAD,LARGE,JPN,2001-03-08,FRGUI,,5177597,322307893,0 BSAT-2A,1 26720U 01011B   26126.47111159  .00000034  00000-0  00000+0 0  9992,2 26720  10.6470  47.8708 0003011 234.4414 191.0767  0.99174721 91560,26720,A06477,-,26720,2001-011B,C,C AM,BSAT-2a AKM,2001 Mar  8,S26720,BSAT,J,2001 Mar 10 0200?,Attached to S26720 BSAT-2a,-,-,-,-,-,-,-,-,-,-,26720
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,INTELSAT 709,1996-035A,EARTH,TEME,UTC,SGP4,2026-05-06T11:30:06.571008,0.99178016,0.0019051,10.6498,48.0234,237.1814,204.9091,0,U,23915,999,10899,0.00000000000000,-0.00000050,0.0000000000000,42474.17,1451.935,36176.952,36015.117,PAYLOAD,LARGE,ITSO,1996-06-15,FRGUI,,5177522,322306393,0 INTELSAT 709,1 23915U 96035A   26126.47924272 -.00000050  00000-0  00000+0 0  9992,2 23915  10.6498  48.0234 0019051 237.1814 204.9091  0.99178016108996,23915,S23915,-,23915,1996-035A,P,P,INTELSAT 709,1996 Jun 15,S23916,SESINTU,US,1996 Jun 15 0715,In Earth orbit,-,2026 May  4 ,    1451.925 ,   36014, ,   36176, , 10.65 , ,GEO/ID,23915
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,STTW-1,1986-010A,EARTH,TEME,UTC,SGP4,2026-05-06T11:51:39.954816,1.00220986,0.0002912,10.6713,323.8304,316.707,212.4674,0,U,16526,999,15504,0.00000000000000,-0.00000237,0.0000000000000,42178.979,1436.825,35813.126,35788.561,PAYLOAD,LARGE,PRC,1986-02-01,XSC,,5177290,322301002,0 STTW-1,1 16526U 86010A   26126.49421244 -.00000237  00000-0  00000+0 0  9994,2 16526  10.6713 323.8304 0002912 316.7070 212.4674  1.00220986155040,16526,S16526,-,16526,1986-010A,P,P,Shiyong Tongbu Tongxin Wx.,1986 Feb  1,S16528,CNSA,CN,1986 Feb  1 1257?,In Earth orbit,-,2026 May  4 ,    1436.818 ,   35788, ,   35813, , 10.67 , ,GEO/ID,16526
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,STTW-1,1986-010A,EARTH,TEME,UTC,SGP4,2026-05-06T11:51:39.954816,1.00220986,0.0002912,10.6713,323.8304,316.707,212.4674,0,U,16526,999,15504,0.00000000000000,-0.00000237,0.0000000000000,42178.979,1436.825,35813.126,35788.561,PAYLOAD,LARGE,PRC,1986-02-01,XSC,,5177290,322301002,0 STTW-1,1 16526U 86010A   26126.49421244 -.00000237  00000-0  00000+0 0  9994,2 16526  10.6713 323.8304 0002912 316.7070 212.4674  1.00220986155040,16526,A04261,-,16526,1986-010,C,C AM,FG-15,1986 Feb  1,S16526,CNSA,CN,1986 Feb  3 0200?,Attached to S16526 Shiyong Tongbu Tongxin Wx.,-,-,-,-,-,-,-,-,-,-,16526
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,HIMAWARI 3 (GMS 3),1984-080A,EARTH,TEME,UTC,SGP4,2026-05-06T11:02:22.183008,0.99827922,0.0005427,10.6907,323.9461,128.3481,215.4613,0,U,15152,999,15222,0.00000000000000,-0.00000178,0.0000000000000,42289.624,1442.482,35934.439,35888.538,PAYLOAD,LARGE,JPN,1984-08-02,TNSTA,,5177272,322300762,0 HIMAWARI 3 (GMS 3),1 15152U 84080A   26126.45997897 -.00000178  00000-0  00000+0 0  9995,2 15152  10.6907 323.9461 0005427 128.3481 215.4613  0.99827922152224,15152,S15152,-,15152,1984-080A,P,P,Himawari 3,1984 Aug  2,S15157,JAXA,J,1984 Aug  2 2056,In Earth orbit,-,2026 May  5 ,    1442.476 ,   35888, ,   35934, , 10.69 , ,GEO/ID,15152
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,BRAZILSAT B3,1998-006A,EARTH,TEME,UTC,SGP4,2026-05-06T01:10:28.924896,0.99220345,0.00015373,10.7149,47.9849,2.3703,194.1126,0,U,25152,999,4279,0.00000000000000,-0.00000144,0.0000000000000,42462.089,1451.315,36090.481,36077.426,PAYLOAD,LARGE,BRAZ,1998-02-04,FRGUI,,5176958,322265283,0 BRAZILSAT B3,1 25152U 98006A   26126.04894589 -.00000144  00000-0  00000-0 0  9992,2 25152  10.7149  47.9849 0001537   2.3703 194.1126  0.99220345 42791,25152,S25152,-,25152,1998-006A,P,P,Star One B3,1998 Feb  4,S25155,STONE,BR,1998 Feb  4 2350,In Earth orbit,-,2026 May  4 ,    1451.323 ,   36077, ,   36090, , 10.71 , ,GEO/ID,25152
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,AMC-2 (GE-2),1997-002A,EARTH,TEME,UTC,SGP4,2026-05-06T02:43:49.969056,0.99474096,3.666e-05,10.7309,45.5872,89.2475,100.3435,0,U,24713,999,10700,0.00000000000000,-0.00000259,0.0000000000000,42389.846,1447.613,36013.265,36010.157,PAYLOAD,LARGE,SES,1997-01-30,FRGUI,,5176958,322265708,0 AMC-2 (GE-2),1 24713U 97002A   26126.11377279 -.00000259  00000-0  00000-0 0  9996,2 24713  10.7309  45.5872 0000367  89.2475 100.3435  0.99474096107003,24713,S24713,-,24713,1997-002A,P,P,AMC 2,1997 Jan 30,S24716,SESSAP,US,1997 Jan 30 2224,In Earth orbit,-,2026 May  5 ,    1447.609 ,   36010, ,   36012, , 10.73 , ,GEO/ID,24713
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,INTELSAT 701,1993-066A,EARTH,TEME,UTC,SGP4,2026-05-06T07:06:38.592000,0.99317551,0.0004103,10.742,46.611,352.7394,205.2581,0,U,22871,999,11868,0.00000000000000,-0.00000075,0.0000000000000,42434.378,1449.895,36073.654,36038.832,PAYLOAD,LARGE,ITSO,1993-10-22,FRGUI,,5177489,322305479,0 INTELSAT 701,1 22871U 93066A   26126.29628000 -.00000075  00000-0  00000+0 0  9990,2 22871  10.7420  46.6110 0004103 352.7394 205.2581  0.99317551118682,22871,S22871,-,22871,1993-066A,P,P,INTELSAT 701,1993 Oct 22,S22906,SESINTU,US,1993 Oct 22 0706?,In Earth orbit,-,2026 May  5 ,    1449.890 ,   36038, ,   36073, , 10.74 , ,GEO/ID,22871
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,ECHOSTAR 6,2000-038A,EARTH,TEME,UTC,SGP4,2026-05-06T06:15:37.921248,0.98790665,0.00058888,10.7709,46.9954,333.356,151.375,0,U,26402,999,9409,0.00000000000000,-0.00000007,0.0000000000000,42585.123,1457.628,36232.065,36181.91,PAYLOAD,LARGE,US,2000-07-14,AFETR,,5176958,322265551,0 ECHOSTAR 6,1 26402U 00038A   26126.26085557 -.00000007  00000-0  00000-0 0  9998,2 26402  10.7709  46.9954 0005889 333.3560 151.3750  0.98790665 94094,26402,S26402,-,26402,2000-038A,P,P      G,Echostar VI,2000 Jul 14,S26403,ECHOC,US,2000 Jul 14 0549,In Earth orbit,-,2026 May  4 ,    1457.638 ,   36181, ,   36232, , 10.77 , ,GEO/ID,26402
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,INSAT 3B,2000-016B,EARTH,TEME,UTC,SGP4,2026-05-06T06:50:38.732928,0.99658388,0.0006157,10.7739,45.8777,244.8268,332.0486,0,U,26108,999,5101,0.00000000000000,-0.00000229,0.0000000000000,42337.571,1444.936,35985.503,35933.369,PAYLOAD,LARGE,IND,2000-03-21,FRGUI,,5177583,322307722,0 INSAT 3B,1 26108U 00016B   26126.28517052 -.00000229  00000-0  00000+0 0  9994,2 26108  10.7739  45.8777 0006157 244.8268 332.0486  0.99658388 51016,26108,S26108,-,26108,2000-016B,P,P,Insat 3B,2000 Mar 21,S26110,ISRO,IN,2000 Mar 22 0002,In Earth orbit,-,2026 May  4 ,    1444.926 ,   35932, ,   35985, , 10.77 , ,GEO/ID,26108
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,PAKSAT 1 (ANATOLIA 1),1996-006A,EARTH,TEME,UTC,SGP4,2026-05-06T11:46:42.750912,0.99591943,0.0004162,10.7767,46.221,198.8266,12.5584,0,U,23779,999,11043,0.00000000000000,0.00000104,0.0000000000000,42356.4,1445.9,35995.893,35960.636,PAYLOAD,LARGE,PAKI,1996-02-01,AFETR,,5177520,322305865,0 PAKSAT 1 (ANATOLIA 1),1 23779U 96006A   26126.49077258  .00000104  00000-0  00000+0 0  9992,2 23779  10.7767  46.2210 0004162 198.8266  12.5584  0.99591943110439,23779,S23779,-,23779,1996-006A,P,P,HGS-3,1996 Feb  1,S23780,SESINTU,US,1996 Feb  1 0143,In Earth orbit,-,2026 May  4 ,    1445.912 ,   35960, ,   35996, , 10.77 , ,GEO/ID,23779
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,EUTE 16C (SESAT 1),2000-019A,EARTH,TEME,UTC,SGP4,2026-05-06T11:44:16.105920,0.98954663,0.0002912,10.8001,46.4207,156.0454,313.4629,0,U,26243,999,9493,0.00000000000000,-0.00000170,0.0000000000000,42538.059,1455.212,36172.311,36147.537,PAYLOAD,LARGE,EUTE,2000-04-17,TTMTR,,5177719,322310738,0 EUTE 16C (SESAT 1),1 26243U 00019A   26126.48907530 -.00000170  00000-0  00000+0 0  9998,2 26243  10.8001  46.4207 0002912 156.0454 313.4629  0.98954663 94934,26243,S26243,-,26243,2000-019A,P,P,EUTELSAT 16C,2000 Apr 17,S26246,EUTSA,F,2000 Apr 18 0341,In Earth orbit,-,2026 May  5 ,    1455.202 ,   36147, ,   36172, , 10.80 , ,GEO/ID,26243
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,BONUM 1,1998-068A,EARTH,TEME,UTC,SGP4,2026-05-06T09:53:00.591360,0.99035821,0.0004444,10.8047,46.7885,354.3247,218.5819,0,U,25546,999,10012,0.00000000000000,0.00000053,0.0000000000000,42514.816,1454.019,36155.575,36117.787,PAYLOAD,LARGE,CIS,1998-11-22,AFETR,,5177566,322307508,0 BONUM 1,1 25546U 98068A   26126.41181240  .00000053  00000-0  00000+0 0  9998,2 25546  10.8047  46.7885 0004444 354.3247 218.5819  0.99035821100121,25546,S25546,-,25546,1998-068A,P,P,BONUM-1,1998 Nov 22,S25548,KS,RU,1998 Nov 23 0108,In Earth orbit,-,2026 May  4 ,    1454.021 ,   36117, ,   36155, , 10.80 , ,GEO/ID,25546
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,BONUM 1,1998-068A,EARTH,TEME,UTC,SGP4,2026-05-06T09:53:00.591360,0.99035821,0.0004444,10.8047,46.7885,354.3247,218.5819,0,U,25546,999,10012,0.00000000000000,0.00000053,0.0000000000000,42514.816,1454.019,36155.575,36117.787,PAYLOAD,LARGE,CIS,1998-11-22,AFETR,,5177566,322307508,0 BONUM 1,1 25546U 98068A   26126.41181240  .00000053  00000-0  00000+0 0  9998,2 25546  10.8047  46.7885 0004444 354.3247 218.5819  0.99035821100121,25546,A06133,-,25546,1998-068,C,C AM,Star 30,1998 Nov 22,S25546,BONUM,RU,1998 Nov 28 2040?,Attached to S25546 BONUM-1,-,-,-,-,-,-,-,-,-,-,25546
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,COSMOS 1894,1987-091A,EARTH,TEME,UTC,SGP4,2026-05-06T09:36:15.634080,1.00256133,0.0004771,10.8144,325.825,25.2945,353.8,0,U,18443,999,12040,0.00000000000000,-0.00000194,0.0000000000000,42169.12,1436.321,35811.104,35770.866,PAYLOAD,LARGE,CIS,1987-10-28,TTMTR,,5177304,322301612,0 COSMOS 1894,1 18443U 87091A   26126.40018095 -.00000194  00000-0  00000+0 0  9993,2 18443  10.8144 325.8250 0004771  25.2945 353.8000  1.00256133120408,18443,S18443,-,18443,1987-091A,P,P,Kosmos-1894,1987 Oct 28,S18446,PVO,SU,1987 Oct 28 2355?,In Earth orbit,-,2026 May  4 ,    1436.317 ,   35770, ,   35811, , 10.82 , ,GEO/I,18443
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,COSMOS 1888,1987-084A,EARTH,TEME,UTC,SGP4,2026-05-06T01:33:04.258368,1.00151445,0.00011973,10.8566,326.3652,292.515,70.1213,0,U,18384,999,14127,0.00000000000000,-0.00000140,0.0000000000000,42198.501,1437.822,35825.419,35815.314,PAYLOAD,LARGE,CIS,1987-10-01,TTMTR,,5176958,322263189,0 COSMOS 1888,1 18384U 87084A   26126.06463262 -.00000140  00000-0  00000-0 0  9993,2 18384  10.8566 326.3652 0001197 292.5150  70.1213  1.00151445141271,18384,S18384,-,18384,1987-084A,P,P,Kosmos-1888,1987 Oct  1,S18387,VVKOV,SU,1987 Oct  1 2348?,In Earth orbit,-,2026 May  5 ,    1437.821 ,   35815, ,   35825, , 10.86 , ,GEO/ID,18384
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,INTELSAT 706,1995-023A,EARTH,TEME,UTC,SGP4,2026-05-06T13:29:26.583936,0.99055731,0.0004546,10.8775,45.2046,322.4848,223.4465,0,U,23571,999,11291,0.00000000000000,-0.00000242,0.0000000000000,42509.119,1453.727,36150.309,36111.659,PAYLOAD,LARGE,ITSO,1995-05-17,FRGUI,,5177511,322305255,0 INTELSAT 706,1 23571U 95023A   26126.56211324 -.00000242  00000-0  00000+0 0  9996,2 23571  10.8775  45.2046 0004546 322.4848 223.4465  0.99055731112918,23571,S23571,-,23571,1995-023A,P,P,INTELSAT 706,1995 May 17,S23572,SESINTU,US,1995 May 17 0654,In Earth orbit,-,2026 May  4 ,    1453.729 ,   36111, ,   36150, , 10.87 , ,GEO/ID,23571
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,CHINASAT 5B (SINOSAT 1),1998-044A,EARTH,TEME,UTC,SGP4,2026-05-06T11:46:34.764096,0.99197257,0.0005639,10.8789,45.6414,265.1421,305.5273,0,U,25404,999,10149,0.00000000000000,0.00000056,0.0000000000000,42468.677,1451.653,36114.49,36066.594,PAYLOAD,LARGE,PRC,1998-07-18,XSC,,5177561,322306941,0 CHINASAT 5B (SINOSAT 1),1 25404U 98044A   26126.49068014  .00000056  00000-0  00000+0 0  9999,2 25404  10.8789  45.6414 0005639 265.1421 305.5273  0.99197257101497,25404,S25404,-,25404,1998-044A,P,P,PSN V,1998 Jul 18,S25405,PSN,ID,1998 Jul 18 0946,In Earth orbit,-,2026 May  4 ,    1451.664 ,   36066, ,   36115, , 10.87 , ,GEO/ID,25404
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,USA 167,2003-008A,EARTH,TEME,UTC,SGP4,2026-05-06T11:29:38.396832,1.00277121,0.0004582,10.8802,43.7774,314.3249,276.5954,0,U,27691,999,635,0.00000000000000,0.00000012,0.0000000000000,42163.236,1436.02,35804.42,35765.782,PAYLOAD,LARGE,US,2003-03-11,AFETR,,5177619,322308218,0 USA 167,1 27691U 03008A   26126.47891663  .00000012  00000-0  00000+0 0  9999,2 27691  10.8802  43.7774 0004582 314.3249 276.5954  1.00277121  6356,27691,S27691,-,27691,2003-008A,A,P       c,DSCS III A-3,2003 Mar 11,S27693,SFSSC/DISA,US,2003 Mar 11 0141,In Earth orbit,-,2026 May  4 ,    1436.016 ,   35765, ,   35804, , 10.88 , ,GEO/I,27691
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,FENGYUN 2D,2006-053A,EARTH,TEME,UTC,SGP4,2026-05-05T21:53:28.247136,0.98193653,0.00097078,10.9077,41.3627,30.4327,152.5683,0,U,29640,999,7058,0.00000000000000,-0.00000077,0.0000000000000,42757.558,1466.49,36420.932,36337.915,PAYLOAD,LARGE,PRC,2006-12-08,XSC,,5176958,322267709,0 FENGYUN 2D,1 29640U 06053A   26125.91213249 -.00000077  00000-0  00000-0 0  9997,2 29640  10.9077  41.3627 0009708  30.4327 152.5683  0.98193653 70587,29640,S29640,-,29640,2006-053A,P,P,Feng Yun 2D,2006 Dec  8,S29641,NSMC,CN,2006 Dec  8 0116?,In Earth orbit,-,2026 May  4 ,    1466.496 ,   36337, ,   36421, , 10.91 , ,GEO/ID,29640
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,INTELSAT 702,1994-034A,EARTH,TEME,UTC,SGP4,2026-05-05T20:01:08.284224,0.98937599,0.00125638,10.968,45.1784,24.8173,156.7947,0,U,23124,999,13046,0.00000000000000,0.00000069,0.0000000000000,42542.95,1455.463,36218.265,36111.365,PAYLOAD,LARGE,ITSO,1994-06-17,FRGUI,,5176277,322215300,0 INTELSAT 702,1 23124U 94034A   26125.83412366  .00000069  00000-0  00000-0 0  9996,2 23124  10.9680  45.1784 0012564  24.8173 156.7947  0.98937599130462,23124,S23124,-,23124,1994-034A,P,P,INTELSAT 702,1994 Jun 17,S23127,SESINTU,US,1994 Jun 17 0727,In Earth orbit,-,2026 May  4 ,    1455.465 ,   36111, ,   36218, , 10.97 , ,GEO/ID,23124
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,NSTAR C,2002-035B,EARTH,TEME,UTC,SGP4,2026-05-06T13:11:49.275168,0.98953964,0.0005815,10.9688,44.5122,210.3653,4.586,0,U,27461,999,8702,0.00000000000000,-0.00000067,0.0000000000000,42538.259,1455.222,36184.86,36135.388,PAYLOAD,LARGE,JPN,2002-07-05,FRGUI,,5177611,322308118,0 NSTAR C,1 27461U 02035B   26126.54987587 -.00000067  00000-0  00000+0 0  9993,2 27461  10.9688  44.5122 0005815 210.3653   4.5860  0.98953964 87024,27461,S27461,-,27461,2002-035B,P,P,N-Star c,2002 Jul  5,S27462,NTTDM,J,2002 Jul  5 2359,In Earth orbit,-,2026 May  4 ,    1455.235 ,   36135, ,   36185, , 10.96 , ,GEO/ID,27461
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,EUTE 16B (HB 4),1998-013A,EARTH,TEME,UTC,SGP4,2026-05-06T06:58:38.663328,0.98275811,0.0006798,10.9765,46.66,323.3117,246.6339,0,U,25237,999,3981,0.00000000000000,-0.00000065,0.0000000000000,42733.725,1465.264,36384.64,36326.54,PAYLOAD,LARGE,EUTE,1998-02-27,FRGUI,,5177554,322306855,0 EUTE 16B (HB 4),1 25237U 98013A   26126.29072527 -.00000065  00000-0  00000+0 0  9992,2 25237  10.9765  46.6600 0006798 323.3117 246.6339  0.98275811 39816,25237,S25237,-,25237,1998-013A,P,P,EUTELSAT 16B,1998 Feb 27,S25238,EUTSA,F,1998 Feb 27 2258,In Earth orbit,-,2026 May  4 ,    1465.253 ,   36326, ,   36384, , 10.97 , ,GEO/ID,25237
